2020-06-23,8.480000,8.600000,8.480000,8.600000,7.904101,3479
2020-06-24,8.600000,8.920000,8.600000,8.620000,7.922483,7350
2020-06-25,8.820000,8.840000,8.620000,8.700000,7.996010,1201
2020-06-26,8.820000,9.000000,8.700000,8.700000,7.996010,10666
2020-06-29,8.700000,8.700000,8.240000,8.500000,7.812193,2610
2020-06-30,8.480000,8.880000,8.480000,8.600000,7.904101,4664
2020-07-01,8.880000,8.880000,8.320000,8.660000,7.959247,2107
2020-07-02,8.600000,8.780000,8.420000,8.780000,8.069537,3246
2020-07-03,8.780000,8.820000,8.760000,8.820000,8.106300,1542
2020-07-06,9.220000,9.680000,9.160000,9.180000,8.437170,15002
2020-07-07,9.300000,9.460000,9.200000,9.380000,8.620986,47722
2020-07-08,9.600000,9.600000,8.740000,9.100000,8.363644,9656
2020-07-09,9.100000,9.100000,8.820000,8.960000,8.234972,6340
2020-07-10,8.820000,8.880000,8.800000,8.800000,8.087919,1358
2020-07-13,8.480000,8.680000,8.460000,8.560000,7.867339,10627
2020-07-14,8.540000,8.880000,8.500000,8.500000,7.812193,2406
2020-07-15,8.500000,8.700000,8.500000,8.700000,7.996010,13896
2020-07-16,8.780000,9.220000,8.700000,9.000000,8.271735,14910
2020-07-17,9.060000,9.060000,8.780000,9.000000,8.271735,2493
2020-07-20,9.200000,9.500000,9.000000,9.300000,8.547460,12711
2020-07-21,9.460000,9.460000,9.200000,9.240000,8.492313,562
2020-07-22,9.240000,9.460000,9.120000,9.120000,8.382025,992
2020-07-23,9.000000,9.580000,9.000000,9.240000,8.492313,1725
2020-07-24,9.120000,9.400000,9.000000,9.200000,8.455550,2871
2020-07-27,9.200000,9.500000,8.800000,9.200000,8.455550,13430
2020-07-28,9.000000,9.900000,8.800000,9.840000,9.043763,15120
2020-07-29,9.780000,9.780000,9.780000,9.780000,8.988619,1326
2020-07-30,9.780000,9.780000,8.860000,8.860000,8.143064,5533
2020-07-31,8.860000,9.360000,8.860000,9.240000,8.492313,760
2020-08-03,9.380000,9.460000,9.240000,9.380000,8.620986,1590
2020-08-04,9.120000,9.300000,8.960000,9.020000,8.290116,2995
2020-08-05,9.300000,9.300000,9.300000,9.300000,8.547460,1
2020-08-06,9.020000,9.300000,9.000000,9.300000,8.547460,1724
2020-08-07,9.100000,9.100000,8.940000,8.940000,8.216589,1075
2020-08-10,8.900000,9.080000,8.880000,9.080000,8.345262,568
2020-08-11,9.080000,9.160000,8.880000,9.160000,8.418788,7153
2020-08-12,9.080000,9.180000,8.960000,9.180000,8.437170,229
2020-08-13,9.180000,9.280000,9.100000,9.100000,8.363644,2425
2020-08-14,9.680000,9.760000,9.580000,9.700000,8.915092,14143
2020-08-17,9.700000,9.760000,9.600000,9.760000,8.970237,10600
2020-08-18,9.760000,9.780000,9.700000,9.780000,8.988619,1192
